work_order_id,product_id,product_name,quantity,priority,due_time,status,problem_instance
TABLET-WO-02109,P017,P017,6600,0,2018-10-04T00:00:00+00:00,planned,SET4
TABLET-WO-02110,P017,P017,3700,0,2018-10-18T00:00:00+00:00,planned,SET4
TABLET-WO-02111,P017,P017,4100,0,2018-10-11T00:00:00+00:00,planned,SET4
TABLET-WO-02112,P017,P017,8600,0,2018-11-29T00:00:00+00:00,planned,SET4
TABLET-WO-02113,P017,P017,8800,0,2018-11-15T00:00:00+00:00,planned,SET4
TABLET-WO-02114,P017,P017,5400,0,2018-11-08T00:00:00+00:00,planned,SET4
TABLET-WO-02115,P017,P017,9600,0,2018-11-01T00:00:00+00:00,planned,SET4
TABLET-WO-02116,P017,P017,7900,0,2018-11-22T00:00:00+00:00,planned,SET4
TABLET-WO-02117,P017,P017,0,0,2018-12-06T00:00:00+00:00,planned,SET4
TABLET-WO-02118,P017,P017,0,0,2018-12-20T00:00:00+00:00,planned,SET4
TABLET-WO-02119,P017,P017,0,0,2018-12-27T00:00:00+00:00,planned,SET4
TABLET-WO-02120,P017,P017,0,0,2018-12-13T00:00:00+00:00,planned,SET4
TABLET-WO-02121,P017,P017,3900,0,2019-01-03T00:00:00+00:00,planned,SET4
TABLET-WO-02122,P017,P017,5800,0,2019-01-31T00:00:00+00:00,planned,SET4
TABLET-WO-02123,P017,P017,5600,0,2019-01-10T00:00:00+00:00,planned,SET4
TABLET-WO-02124,P017,P017,4700,0,2019-01-24T00:00:00+00:00,planned,SET4
TABLET-WO-02125,P017,P017,0,0,2019-01-17T00:00:00+00:00,planned,SET4
TABLET-WO-02126,P017,P017,12900,0,2019-02-07T00:00:00+00:00,planned,SET4
TABLET-WO-02127,P017,P017,0,0,2019-02-14T00:00:00+00:00,planned,SET4
TABLET-WO-02128,P017,P017,20300,0,2019-02-28T00:00:00+00:00,planned,SET4
TABLET-WO-02129,P017,P017,18800,0,2019-02-21T00:00:00+00:00,planned,SET4
TABLET-WO-02130,P017,P017,0,0,2019-03-28T00:00:00+00:00,planned,SET4
TABLET-WO-02131,P017,P017,0,0,2019-03-07T00:00:00+00:00,planned,SET4
TABLET-WO-02132,P017,P017,0,0,2019-03-14T00:00:00+00:00,planned,SET4
TABLET-WO-02133,P017,P017,0,0,2019-03-21T00:00:00+00:00,planned,SET4
TABLET-WO-02134,P017,P017,5800,0,2019-04-11T00:00:00+00:00,planned,SET4
TABLET-WO-02135,P017,P017,4600,0,2019-04-25T00:00:00+00:00,planned,SET4
TABLET-WO-02136,P017,P017,5200,0,2019-04-18T00:00:00+00:00,planned,SET4
TABLET-WO-02137,P017,P017,4300,0,2019-04-04T00:00:00+00:00,planned,SET4
TABLET-WO-02138,P017,P017,10000,0,2019-05-30T00:00:00+00:00,planned,SET4
TABLET-WO-02139,P017,P017,6600,0,2019-05-02T00:00:00+00:00,planned,SET4
TABLET-WO-02140,P017,P017,12500,0,2019-05-16T00:00:00+00:00,planned,SET4
TABLET-WO-02141,P017,P017,11400,0,2019-05-23T00:00:00+00:00,planned,SET4
TABLET-WO-02142,P017,P017,11600,0,2019-05-09T00:00:00+00:00,planned,SET4
TABLET-WO-02143,P017,P017,0,0,2019-06-27T00:00:00+00:00,planned,SET4
TABLET-WO-02144,P017,P017,0,0,2019-06-20T00:00:00+00:00,planned,SET4
TABLET-WO-02145,P017,P017,0,0,2019-06-06T00:00:00+00:00,planned,SET4
TABLET-WO-02146,P017,P017,0,0,2019-06-13T00:00:00+00:00,planned,SET4
TABLET-WO-02147,P017,P017,10600,0,2019-07-25T00:00:00+00:00,planned,SET4
TABLET-WO-02148,P017,P017,10800,0,2019-07-18T00:00:00+00:00,planned,SET4
TABLET-WO-02149,P017,P017,9200,0,2019-07-11T00:00:00+00:00,planned,SET4
TABLET-WO-02150,P017,P017,9400,0,2019-07-04T00:00:00+00:00,planned,SET4
TABLET-WO-02151,P017,P017,8100,0,2019-08-22T00:00:00+00:00,planned,SET4
TABLET-WO-02152,P017,P017,9500,0,2019-08-15T00:00:00+00:00,planned,SET4
TABLET-WO-02153,P017,P017,10600,0,2019-08-29T00:00:00+00:00,planned,SET4
TABLET-WO-02154,P017,P017,11800,0,2019-08-08T00:00:00+00:00,planned,SET4
TABLET-WO-02155,P017,P017,0,0,2019-08-01T00:00:00+00:00,planned,SET4
TABLET-WO-02156,P017,P017,0,0,2019-09-05T00:00:00+00:00,planned,SET4
TABLET-WO-02157,P017,P017,0,0,2019-09-12T00:00:00+00:00,planned,SET4
TABLET-WO-02158,P017,P017,0,0,2019-09-26T00:00:00+00:00,planned,SET4
TABLET-WO-02159,P017,P017,0,0,2019-09-19T00:00:00+00:00,planned,SET4
TABLET-WO-02160,P017,P017,11600,0,2019-10-31T00:00:00+00:00,planned,SET4
TABLET-WO-02161,P017,P017,12200,0,2019-10-03T00:00:00+00:00,planned,SET4
TABLET-WO-02162,P017,P017,0,0,2019-10-10T00:00:00+00:00,planned,SET4
TABLET-WO-02163,P017,P017,7300,0,2019-10-17T00:00:00+00:00,planned,SET4
TABLET-WO-02164,P017,P017,8900,0,2019-10-24T00:00:00+00:00,planned,SET4
TABLET-WO-02165,P017,P017,7800,0,2019-11-07T00:00:00+00:00,planned,SET4
TABLET-WO-02166,P017,P017,7600,0,2019-11-14T00:00:00+00:00,planned,SET4
TABLET-WO-02167,P017,P017,12400,0,2019-11-21T00:00:00+00:00,planned,SET4
TABLET-WO-02168,P017,P017,12100,0,2019-11-28T00:00:00+00:00,planned,SET4
TABLET-WO-02169,P017,P017,0,0,2019-12-19T00:00:00+00:00,planned,SET4
TABLET-WO-02170,P017,P017,0,0,2019-12-05T00:00:00+00:00,planned,SET4
TABLET-WO-02171,P017,P017,0,0,2019-12-26T00:00:00+00:00,planned,SET4
TABLET-WO-02172,P017,P017,0,0,2019-12-12T00:00:00+00:00,planned,SET4
TABLET-WO-02173,P017,P017,9900,0,2020-01-16T00:00:00+00:00,planned,SET4
TABLET-WO-02174,P017,P017,10200,0,2020-01-23T00:00:00+00:00,planned,SET4
TABLET-WO-02175,P017,P017,11800,0,2020-01-30T00:00:00+00:00,planned,SET4
TABLET-WO-02176,P017,P017,8100,0,2020-01-02T00:00:00+00:00,planned,SET4
TABLET-WO-02177,P017,P017,0,0,2020-01-09T00:00:00+00:00,planned,SET4
TABLET-WO-02178,P017,P017,0,0,2020-02-27T00:00:00+00:00,planned,SET4
TABLET-WO-02179,P017,P017,0,0,2020-02-06T00:00:00+00:00,planned,SET4
TABLET-WO-02180,P017,P017,0,0,2020-02-20T00:00:00+00:00,planned,SET4
TABLET-WO-02181,P017,P017,0,0,2020-02-13T00:00:00+00:00,planned,SET4
TABLET-WO-02182,P017,P017,0,0,2020-03-12T00:00:00+00:00,planned,SET4
TABLET-WO-02183,P017,P017,0,0,2020-03-26T00:00:00+00:00,planned,SET4
TABLET-WO-02184,P017,P017,0,0,2020-03-05T00:00:00+00:00,planned,SET4
TABLET-WO-02185,P017,P017,0,0,2020-03-19T00:00:00+00:00,planned,SET4
TABLET-WO-02186,P017,P017,7400,0,2020-04-16T00:00:00+00:00,planned,SET4
TABLET-WO-02187,P017,P017,4800,0,2020-04-23T00:00:00+00:00,planned,SET4
TABLET-WO-02188,P017,P017,6100,0,2020-04-09T00:00:00+00:00,planned,SET4
TABLET-WO-02189,P017,P017,7000,0,2020-04-30T00:00:00+00:00,planned,SET4
TABLET-WO-02190,P017,P017,4600,0,2020-04-02T00:00:00+00:00,planned,SET4
TABLET-WO-02191,P017,P017,0,0,2020-05-14T00:00:00+00:00,planned,SET4
TABLET-WO-02192,P017,P017,0,0,2020-05-21T00:00:00+00:00,planned,SET4
TABLET-WO-02193,P017,P017,0,0,2020-05-28T00:00:00+00:00,planned,SET4
TABLET-WO-02194,P017,P017,0,0,2020-05-07T00:00:00+00:00,planned,SET4
TABLET-WO-02195,P017,P017,700,0,2020-06-18T00:00:00+00:00,planned,SET4
TABLET-WO-02196,P017,P017,800,0,2020-06-04T00:00:00+00:00,planned,SET4
TABLET-WO-02197,P017,P017,0,0,2020-06-11T00:00:00+00:00,planned,SET4
TABLET-WO-02198,P017,P017,500,0,2020-06-25T00:00:00+00:00,planned,SET4
TABLET-WO-02199,P017,P017,7800,0,2020-07-30T00:00:00+00:00,planned,SET4
TABLET-WO-02200,P017,P017,4900,0,2020-07-09T00:00:00+00:00,planned,SET4
TABLET-WO-02201,P017,P017,4300,0,2020-07-16T00:00:00+00:00,planned,SET4
TABLET-WO-02202,P017,P017,6700,0,2020-07-23T00:00:00+00:00,planned,SET4
TABLET-WO-02203,P017,P017,8000,0,2020-07-02T00:00:00+00:00,planned,SET4
TABLET-WO-02204,P017,P017,0,0,2020-08-20T00:00:00+00:00,planned,SET4
TABLET-WO-02205,P017,P017,0,0,2020-08-06T00:00:00+00:00,planned,SET4
TABLET-WO-02206,P017,P017,0,0,2020-08-27T00:00:00+00:00,planned,SET4
TABLET-WO-02207,P017,P017,0,0,2020-08-13T00:00:00+00:00,planned,SET4
TABLET-WO-02208,P017,P017,0,0,2020-09-17T00:00:00+00:00,planned,SET4
TABLET-WO-02209,P017,P017,0,0,2020-09-10T00:00:00+00:00,planned,SET4
TABLET-WO-02210,P017,P017,0,0,2020-09-24T00:00:00+00:00,planned,SET4
TABLET-WO-02211,P017,P017,0,0,2020-09-03T00:00:00+00:00,planned,SET4
TABLET-WO-02212,P017,P017,4200,0,2020-10-08T00:00:00+00:00,planned,SET4
TABLET-WO-02213,P017,P017,4100,0,2020-10-22T00:00:00+00:00,planned,SET4
TABLET-WO-02214,P017,P017,5500,0,2020-10-15T00:00:00+00:00,planned,SET4
TABLET-WO-02215,P017,P017,5800,0,2020-10-01T00:00:00+00:00,planned,SET4
TABLET-WO-02216,P017,P017,4400,0,2020-10-29T00:00:00+00:00,planned,SET4
TABLET-WO-02217,P017,P017,0,0,2020-11-19T00:00:00+00:00,planned,SET4
TABLET-WO-02218,P017,P017,0,0,2020-11-26T00:00:00+00:00,planned,SET4
TABLET-WO-02219,P017,P017,0,0,2020-11-12T00:00:00+00:00,planned,SET4
TABLET-WO-02220,P017,P017,0,0,2020-11-05T00:00:00+00:00,planned,SET4
TABLET-WO-02221,P018,P018,3100,0,2018-02-22T00:00:00+00:00,planned,SET4
TABLET-WO-02222,P018,P018,5100,0,2018-02-08T00:00:00+00:00,planned,SET4
TABLET-WO-02223,P018,P018,3800,0,2018-02-01T00:00:00+00:00,planned,SET4
TABLET-WO-02224,P018,P018,0,0,2018-02-15T00:00:00+00:00,planned,SET4
TABLET-WO-02225,P018,P018,7000,0,2018-03-15T00:00:00+00:00,planned,SET4
TABLET-WO-02226,P018,P018,6300,0,2018-03-29T00:00:00+00:00,planned,SET4
TABLET-WO-02227,P018,P018,6800,0,2018-03-08T00:00:00+00:00,planned,SET4
TABLET-WO-02228,P018,P018,7300,0,2018-03-22T00:00:00+00:00,planned,SET4
TABLET-WO-02229,P018,P018,7600,0,2018-03-01T00:00:00+00:00,planned,SET4
TABLET-WO-02230,P018,P018,0,0,2018-04-05T00:00:00+00:00,planned,SET4
TABLET-WO-02231,P018,P018,0,0,2018-04-12T00:00:00+00:00,planned,SET4
TABLET-WO-02232,P018,P018,0,0,2018-04-19T00:00:00+00:00,planned,SET4
TABLET-WO-02233,P018,P018,0,0,2018-04-26T00:00:00+00:00,planned,SET4
TABLET-WO-02234,P018,P018,6900,0,2018-05-31T00:00:00+00:00,planned,SET4
TABLET-WO-02235,P018,P018,8400,0,2018-05-24T00:00:00+00:00,planned,SET4
TABLET-WO-02236,P018,P018,4500,0,2018-05-10T00:00:00+00:00,planned,SET4
TABLET-WO-02237,P018,P018,5500,0,2018-05-17T00:00:00+00:00,planned,SET4
TABLET-WO-02238,P018,P018,8700,0,2018-05-03T00:00:00+00:00,planned,SET4
TABLET-WO-02239,P018,P018,4800,0,2018-06-21T00:00:00+00:00,planned,SET4
TABLET-WO-02240,P018,P018,5700,0,2018-06-28T00:00:00+00:00,planned,SET4
TABLET-WO-02241,P018,P018,7200,0,2018-06-14T00:00:00+00:00,planned,SET4
TABLET-WO-02242,P018,P018,6300,0,2018-06-07T00:00:00+00:00,planned,SET4
TABLET-WO-02243,P018,P018,0,0,2018-07-05T00:00:00+00:00,planned,SET4
TABLET-WO-02244,P018,P018,0,0,2018-07-12T00:00:00+00:00,planned,SET4
TABLET-WO-02245,P018,P018,0,0,2018-07-19T00:00:00+00:00,planned,SET4
TABLET-WO-02246,P018,P018,0,0,2018-07-26T00:00:00+00:00,planned,SET4
TABLET-WO-02247,P018,P018,8600,0,2018-08-09T00:00:00+00:00,planned,SET4
TABLET-WO-02248,P018,P018,6100,0,2018-08-02T00:00:00+00:00,planned,SET4
TABLET-WO-02249,P018,P018,9000,0,2018-08-30T00:00:00+00:00,planned,SET4
TABLET-WO-02250,P018,P018,5700,0,2018-08-23T00:00:00+00:00,planned,SET4
TABLET-WO-02251,P018,P018,5500,0,2018-08-16T00:00:00+00:00,planned,SET4
TABLET-WO-02252,P018,P018,0,0,2018-09-13T00:00:00+00:00,planned,SET4
TABLET-WO-02253,P018,P018,0,0,2018-09-20T00:00:00+00:00,planned,SET4
TABLET-WO-02254,P018,P018,0,0,2018-09-06T00:00:00+00:00,planned,SET4
TABLET-WO-02255,P018,P018,0,0,2018-09-27T00:00:00+00:00,planned,SET4
TABLET-WO-02256,P018,P018,6200,0,2018-10-18T00:00:00+00:00,planned,SET4
TABLET-WO-02257,P018,P018,7200,0,2018-10-25T00:00:00+00:00,planned,SET4
TABLET-WO-02258,P018,P018,6500,0,2018-10-04T00:00:00+00:00,planned,SET4
TABLET-WO-02259,P018,P018,0,0,2018-10-11T00:00:00+00:00,planned,SET4
TABLET-WO-02260,P018,P018,7800,0,2018-11-15T00:00:00+00:00,planned,SET4
TABLET-WO-02261,P018,P018,10300,0,2018-11-22T00:00:00+00:00,planned,SET4
TABLET-WO-02262,P018,P018,5600,0,2018-11-08T00:00:00+00:00,planned,SET4
TABLET-WO-02263,P018,P018,8400,0,2018-11-29T00:00:00+00:00,planned,SET4
TABLET-WO-02264,P018,P018,0,0,2018-11-01T00:00:00+00:00,planned,SET4
TABLET-WO-02265,P018,P018,0,0,2018-12-13T00:00:00+00:00,planned,SET4
TABLET-WO-02266,P018,P018,0,0,2018-12-20T00:00:00+00:00,planned,SET4
TABLET-WO-02267,P018,P018,0,0,2018-12-27T00:00:00+00:00,planned,SET4
TABLET-WO-02268,P018,P018,0,0,2018-12-06T00:00:00+00:00,planned,SET4
TABLET-WO-02269,P018,P018,6600,0,2019-01-31T00:00:00+00:00,planned,SET4
TABLET-WO-02270,P018,P018,7300,0,2019-01-10T00:00:00+00:00,planned,SET4
TABLET-WO-02271,P018,P018,7500,0,2019-01-03T00:00:00+00:00,planned,SET4
TABLET-WO-02272,P018,P018,7500,0,2019-01-24T00:00:00+00:00,planned,SET4
TABLET-WO-02273,P018,P018,4100,0,2019-01-17T00:00:00+00:00,planned,SET4
TABLET-WO-02274,P018,P018,4500,0,2019-02-07T00:00:00+00:00,planned,SET4
TABLET-WO-02275,P018,P018,5700,0,2019-02-28T00:00:00+00:00,planned,SET4
TABLET-WO-02276,P018,P018,6900,0,2019-02-14T00:00:00+00:00,planned,SET4
TABLET-WO-02277,P018,P018,6900,0,2019-02-21T00:00:00+00:00,planned,SET4
TABLET-WO-02278,P018,P018,0,0,2019-03-07T00:00:00+00:00,planned,SET4
TABLET-WO-02279,P018,P018,0,0,2019-03-14T00:00:00+00:00,planned,SET4
TABLET-WO-02280,P018,P018,0,0,2019-03-21T00:00:00+00:00,planned,SET4
TABLET-WO-02281,P018,P018,0,0,2019-03-28T00:00:00+00:00,planned,SET4
TABLET-WO-02282,P018,P018,3300,0,2019-04-11T00:00:00+00:00,planned,SET4
TABLET-WO-02283,P018,P018,6500,0,2019-04-25T00:00:00+00:00,planned,SET4
TABLET-WO-02284,P018,P018,4600,0,2019-04-04T00:00:00+00:00,planned,SET4
TABLET-WO-02285,P018,P018,3600,0,2019-04-18T00:00:00+00:00,planned,SET4
TABLET-WO-02286,P018,P018,7900,0,2019-05-09T00:00:00+00:00,planned,SET4
TABLET-WO-02287,P018,P018,13600,0,2019-05-23T00:00:00+00:00,planned,SET4
TABLET-WO-02288,P018,P018,8400,0,2019-05-30T00:00:00+00:00,planned,SET4
TABLET-WO-02289,P018,P018,10200,0,2019-05-02T00:00:00+00:00,planned,SET4
TABLET-WO-02290,P018,P018,0,0,2019-05-16T00:00:00+00:00,planned,SET4
TABLET-WO-02291,P018,P018,0,0,2019-06-06T00:00:00+00:00,planned,SET4
TABLET-WO-02292,P018,P018,0,0,2019-06-13T00:00:00+00:00,planned,SET4
TABLET-WO-02293,P018,P018,0,0,2019-06-20T00:00:00+00:00,planned,SET4
TABLET-WO-02294,P018,P018,0,0,2019-06-27T00:00:00+00:00,planned,SET4
TABLET-WO-02295,P018,P018,4300,0,2019-07-11T00:00:00+00:00,planned,SET4
TABLET-WO-02296,P018,P018,3100,0,2019-07-25T00:00:00+00:00,planned,SET4
TABLET-WO-02297,P018,P018,3500,0,2019-07-04T00:00:00+00:00,planned,SET4
TABLET-WO-02298,P018,P018,3200,0,2019-07-18T00:00:00+00:00,planned,SET4
TABLET-WO-02299,P018,P018,5000,0,2019-08-01T00:00:00+00:00,planned,SET4
TABLET-WO-02300,P018,P018,4900,0,2019-08-08T00:00:00+00:00,planned,SET4
TABLET-WO-02301,P018,P018,6800,0,2019-08-29T00:00:00+00:00,planned,SET4
TABLET-WO-02302,P018,P018,6700,0,2019-08-15T00:00:00+00:00,planned,SET4
TABLET-WO-02303,P018,P018,9200,0,2019-08-22T00:00:00+00:00,planned,SET4
TABLET-WO-02304,P018,P018,0,0,2019-09-26T00:00:00+00:00,planned,SET4
TABLET-WO-02305,P018,P018,0,0,2019-09-19T00:00:00+00:00,planned,SET4
TABLET-WO-02306,P018,P018,0,0,2019-09-05T00:00:00+00:00,planned,SET4
TABLET-WO-02307,P018,P018,0,0,2019-09-12T00:00:00+00:00,planned,SET4
TABLET-WO-02308,P018,P018,9100,0,2019-10-31T00:00:00+00:00,planned,SET4
TABLET-WO-02309,P018,P018,7500,0,2019-10-10T00:00:00+00:00,planned,SET4
TABLET-WO-02310,P018,P018,11800,0,2019-10-03T00:00:00+00:00,planned,SET4
TABLET-WO-02311,P018,P018,6500,0,2019-10-24T00:00:00+00:00,planned,SET4
TABLET-WO-02312,P018,P018,0,0,2019-10-17T00:00:00+00:00,planned,SET4
TABLET-WO-02313,P018,P018,5200,0,2019-11-28T00:00:00+00:00,planned,SET4
TABLET-WO-02314,P018,P018,5000,0,2019-11-07T00:00:00+00:00,planned,SET4
TABLET-WO-02315,P018,P018,7700,0,2019-11-21T00:00:00+00:00,planned,SET4
TABLET-WO-02316,P018,P018,0,0,2019-11-14T00:00:00+00:00,planned,SET4
TABLET-WO-02317,P018,P018,0,0,2019-12-05T00:00:00+00:00,planned,SET4
TABLET-WO-02318,P018,P018,0,0,2019-12-26T00:00:00+00:00,planned,SET4
TABLET-WO-02319,P018,P018,0,0,2019-12-12T00:00:00+00:00,planned,SET4
TABLET-WO-02320,P018,P018,0,0,2019-12-19T00:00:00+00:00,planned,SET4
TABLET-WO-02321,P018,P018,6800,0,2020-01-16T00:00:00+00:00,planned,SET4
TABLET-WO-02322,P018,P018,7700,0,2020-01-09T00:00:00+00:00,planned,SET4
TABLET-WO-02323,P018,P018,7100,0,2020-01-02T00:00:00+00:00,planned,SET4
TABLET-WO-02324,P018,P018,7400,0,2020-01-30T00:00:00+00:00,planned,SET4
TABLET-WO-02325,P018,P018,0,0,2020-01-23T00:00:00+00:00,planned,SET4
TABLET-WO-02326,P018,P018,5700,0,2020-02-13T00:00:00+00:00,planned,SET4
TABLET-WO-02327,P018,P018,4800,0,2020-02-20T00:00:00+00:00,planned,SET4
TABLET-WO-02328,P018,P018,5800,0,2020-02-27T00:00:00+00:00,planned,SET4
TABLET-WO-02329,P018,P018,6800,0,2020-02-06T00:00:00+00:00,planned,SET4
TABLET-WO-02330,P018,P018,0,0,2020-03-19T00:00:00+00:00,planned,SET4
TABLET-WO-02331,P018,P018,0,0,2020-03-12T00:00:00+00:00,planned,SET4
TABLET-WO-02332,P018,P018,0,0,2020-03-26T00:00:00+00:00,planned,SET4
TABLET-WO-02333,P018,P018,0,0,2020-03-05T00:00:00+00:00,planned,SET4
TABLET-WO-02334,P018,P018,9100,0,2020-04-30T00:00:00+00:00,planned,SET4
TABLET-WO-02335,P018,P018,5800,0,2020-04-02T00:00:00+00:00,planned,SET4
TABLET-WO-02336,P018,P018,5400,0,2020-04-23T00:00:00+00:00,planned,SET4
TABLET-WO-02337,P018,P018,5200,0,2020-04-16T00:00:00+00:00,planned,SET4
TABLET-WO-02338,P018,P018,9500,0,2020-04-09T00:00:00+00:00,planned,SET4
TABLET-WO-02339,P018,P018,0,0,2020-05-14T00:00:00+00:00,planned,SET4
TABLET-WO-02340,P018,P018,0,0,2020-05-28T00:00:00+00:00,planned,SET4
TABLET-WO-02341,P018,P018,0,0,2020-05-21T00:00:00+00:00,planned,SET4
TABLET-WO-02342,P018,P018,0,0,2020-05-07T00:00:00+00:00,planned,SET4
TABLET-WO-02343,P018,P018,4600,0,2020-06-04T00:00:00+00:00,planned,SET4
TABLET-WO-02344,P018,P018,3000,0,2020-06-18T00:00:00+00:00,planned,SET4
TABLET-WO-02345,P018,P018,4300,0,2020-06-25T00:00:00+00:00,planned,SET4
TABLET-WO-02346,P018,P018,4000,0,2020-06-11T00:00:00+00:00,planned,SET4
TABLET-WO-02347,P018,P018,5300,0,2020-07-30T00:00:00+00:00,planned,SET4
TABLET-WO-02348,P018,P018,7800,0,2020-07-09T00:00:00+00:00,planned,SET4
TABLET-WO-02349,P018,P018,7300,0,2020-07-23T00:00:00+00:00,planned,SET4
TABLET-WO-02350,P018,P018,5700,0,2020-07-16T00:00:00+00:00,planned,SET4
TABLET-WO-02351,P018,P018,8000,0,2020-07-02T00:00:00+00:00,planned,SET4
TABLET-WO-02352,P018,P018,0,0,2020-08-06T00:00:00+00:00,planned,SET4
TABLET-WO-02353,P018,P018,0,0,2020-08-27T00:00:00+00:00,planned,SET4
TABLET-WO-02354,P018,P018,0,0,2020-08-20T00:00:00+00:00,planned,SET4
TABLET-WO-02355,P018,P018,0,0,2020-08-13T00:00:00+00:00,planned,SET4
TABLET-WO-02356,P018,P018,6000,0,2020-09-10T00:00:00+00:00,planned,SET4
TABLET-WO-02357,P018,P018,6600,0,2020-09-24T00:00:00+00:00,planned,SET4
TABLET-WO-02358,P018,P018,4400,0,2020-09-17T00:00:00+00:00,planned,SET4
TABLET-WO-02359,P018,P018,6000,0,2020-09-03T00:00:00+00:00,planned,SET4
TABLET-WO-02360,P018,P018,5700,0,2020-10-29T00:00:00+00:00,planned,SET4
TABLET-WO-02361,P018,P018,9000,0,2020-10-22T00:00:00+00:00,planned,SET4
TABLET-WO-02362,P018,P018,7500,0,2020-10-15T00:00:00+00:00,planned,SET4
TABLET-WO-02363,P018,P018,6300,0,2020-10-01T00:00:00+00:00,planned,SET4
TABLET-WO-02364,P018,P018,7400,0,2020-10-08T00:00:00+00:00,planned,SET4
TABLET-WO-02365,P018,P018,0,0,2020-11-26T00:00:00+00:00,planned,SET4
TABLET-WO-02366,P018,P018,0,0,2020-11-12T00:00:00+00:00,planned,SET4
TABLET-WO-02367,P018,P018,0,0,2020-11-05T00:00:00+00:00,planned,SET4
TABLET-WO-02368,P018,P018,0,0,2020-11-19T00:00:00+00:00,planned,SET4
TABLET-WO-02369,P019,P019,2500,0,2018-02-08T00:00:00+00:00,planned,SET4
TABLET-WO-02370,P019,P019,3200,0,2018-02-01T00:00:00+00:00,planned,SET4
TABLET-WO-02371,P019,P019,3300,0,2018-02-22T00:00:00+00:00,planned,SET4
TABLET-WO-02372,P019,P019,0,0,2018-02-15T00:00:00+00:00,planned,SET4
TABLET-WO-02373,P019,P019,13400,0,2018-03-01T00:00:00+00:00,planned,SET4
TABLET-WO-02374,P019,P019,15400,0,2018-03-29T00:00:00+00:00,planned,SET4
TABLET-WO-02375,P019,P019,13000,0,2018-03-08T00:00:00+00:00,planned,SET4
TABLET-WO-02376,P019,P019,10000,0,2018-03-22T00:00:00+00:00,planned,SET4
TABLET-WO-02377,P019,P019,0,0,2018-03-15T00:00:00+00:00,planned,SET4
TABLET-WO-02378,P019,P019,0,0,2018-04-19T00:00:00+00:00,planned,SET4
TABLET-WO-02379,P019,P019,0,0,2018-04-05T00:00:00+00:00,planned,SET4
TABLET-WO-02380,P019,P019,0,0,2018-04-12T00:00:00+00:00,planned,SET4
TABLET-WO-02381,P019,P019,0,0,2018-04-26T00:00:00+00:00,planned,SET4
TABLET-WO-02382,P019,P019,7700,0,2018-05-17T00:00:00+00:00,planned,SET4
TABLET-WO-02383,P019,P019,7800,0,2018-05-03T00:00:00+00:00,planned,SET4
TABLET-WO-02384,P019,P019,10100,0,2018-05-10T00:00:00+00:00,planned,SET4
TABLET-WO-02385,P019,P019,7400,0,2018-05-31T00:00:00+00:00,planned,SET4
TABLET-WO-02386,P019,P019,12000,0,2018-05-24T00:00:00+00:00,planned,SET4
TABLET-WO-02387,P019,P019,8800,0,2018-06-28T00:00:00+00:00,planned,SET4
TABLET-WO-02388,P019,P019,10000,0,2018-06-14T00:00:00+00:00,planned,SET4
TABLET-WO-02389,P019,P019,9300,0,2018-06-07T00:00:00+00:00,planned,SET4
TABLET-WO-02390,P019,P019,10200,0,2018-06-21T00:00:00+00:00,planned,SET4
TABLET-WO-02391,P019,P019,0,0,2018-07-19T00:00:00+00:00,planned,SET4
TABLET-WO-02392,P019,P019,0,0,2018-07-12T00:00:00+00:00,planned,SET4
TABLET-WO-02393,P019,P019,0,0,2018-07-26T00:00:00+00:00,planned,SET4
TABLET-WO-02394,P019,P019,0,0,2018-07-05T00:00:00+00:00,planned,SET4
TABLET-WO-02395,P019,P019,6600,0,2018-08-16T00:00:00+00:00,planned,SET4
TABLET-WO-02396,P019,P019,6100,0,2018-08-09T00:00:00+00:00,planned,SET4
TABLET-WO-02397,P019,P019,6200,0,2018-08-23T00:00:00+00:00,planned,SET4
TABLET-WO-02398,P019,P019,3700,0,2018-08-02T00:00:00+00:00,planned,SET4
TABLET-WO-02399,P019,P019,0,0,2018-08-30T00:00:00+00:00,planned,SET4
TABLET-WO-02400,P019,P019,0,0,2018-09-13T00:00:00+00:00,planned,SET4
TABLET-WO-02401,P019,P019,0,0,2018-09-06T00:00:00+00:00,planned,SET4
TABLET-WO-02402,P019,P019,0,0,2018-09-20T00:00:00+00:00,planned,SET4
TABLET-WO-02403,P019,P019,0,0,2018-09-27T00:00:00+00:00,planned,SET4
TABLET-WO-02404,P019,P019,12600,0,2018-10-18T00:00:00+00:00,planned,SET4
TABLET-WO-02405,P019,P019,14700,0,2018-10-04T00:00:00+00:00,planned,SET4
TABLET-WO-02406,P019,P019,10900,0,2018-10-11T00:00:00+00:00,planned,SET4
TABLET-WO-02407,P019,P019,0,0,2018-10-25T00:00:00+00:00,planned,SET4
TABLET-WO-02408,P019,P019,0,0,2018-11-22T00:00:00+00:00,planned,SET4
TABLET-WO-02409,P019,P019,0,0,2018-11-08T00:00:00+00:00,planned,SET4
TABLET-WO-02410,P019,P019,0,0,2018-11-29T00:00:00+00:00,planned,SET4
TABLET-WO-02411,P019,P019,0,0,2018-11-15T00:00:00+00:00,planned,SET4
TABLET-WO-02412,P019,P019,0,0,2018-11-01T00:00:00+00:00,planned,SET4
TABLET-WO-02413,P019,P019,0,0,2018-12-27T00:00:00+00:00,planned,SET4
TABLET-WO-02414,P019,P019,0,0,2018-12-06T00:00:00+00:00,planned,SET4
