receipt_id,operation_id,work_order_id,machine_id,status,occurred_at,idempotency_key,terminal,provenance
DT-MES-RECEIPT-06075,DT-WO-00868-OP-006,DT-WO-00868,M-04,completed,2026-07-25T17:12:00+00:00,dt-mes:DT-WO-00868-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06076,DT-WO-00868-OP-007,DT-WO-00868,M-04,completed,2026-07-25T17:15:00+00:00,dt-mes:DT-WO-00868-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06077,DT-WO-00869-OP-001,DT-WO-00869,M-01,completed,2026-07-25T16:18:00+00:00,dt-mes:DT-WO-00869-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06078,DT-WO-00869-OP-002,DT-WO-00869,M-03,completed,2026-07-25T16:51:00+00:00,dt-mes:DT-WO-00869-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06079,DT-WO-00869-OP-003,DT-WO-00869,M-06,completed,2026-07-25T16:14:00+00:00,dt-mes:DT-WO-00869-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06080,DT-WO-00869-OP-004,DT-WO-00869,M-01,completed,2026-07-25T16:22:00+00:00,dt-mes:DT-WO-00869-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06081,DT-WO-00869-OP-005,DT-WO-00869,M-03,completed,2026-07-25T17:00:00+00:00,dt-mes:DT-WO-00869-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06082,DT-WO-00869-OP-006,DT-WO-00869,M-04,completed,2026-07-25T17:33:00+00:00,dt-mes:DT-WO-00869-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06083,DT-WO-00869-OP-007,DT-WO-00869,M-04,completed,2026-07-25T17:36:00+00:00,dt-mes:DT-WO-00869-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06084,DT-WO-00870-OP-001,DT-WO-00870,M-01,completed,2026-07-25T16:39:00+00:00,dt-mes:DT-WO-00870-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06085,DT-WO-00870-OP-002,DT-WO-00870,M-03,completed,2026-07-25T17:12:00+00:00,dt-mes:DT-WO-00870-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06086,DT-WO-00870-OP-003,DT-WO-00870,M-06,completed,2026-07-25T16:35:00+00:00,dt-mes:DT-WO-00870-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06087,DT-WO-00870-OP-004,DT-WO-00870,M-01,completed,2026-07-25T16:43:00+00:00,dt-mes:DT-WO-00870-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06088,DT-WO-00870-OP-005,DT-WO-00870,M-03,completed,2026-07-25T17:21:00+00:00,dt-mes:DT-WO-00870-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06089,DT-WO-00870-OP-006,DT-WO-00870,M-04,completed,2026-07-25T17:54:00+00:00,dt-mes:DT-WO-00870-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06090,DT-WO-00870-OP-007,DT-WO-00870,M-04,completed,2026-07-25T17:57:00+00:00,dt-mes:DT-WO-00870-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06091,DT-WO-00871-OP-001,DT-WO-00871,M-01,completed,2026-07-25T17:00:00+00:00,dt-mes:DT-WO-00871-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06092,DT-WO-00871-OP-002,DT-WO-00871,M-03,completed,2026-07-25T17:33:00+00:00,dt-mes:DT-WO-00871-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06093,DT-WO-00871-OP-003,DT-WO-00871,M-06,completed,2026-07-25T16:56:00+00:00,dt-mes:DT-WO-00871-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06094,DT-WO-00871-OP-004,DT-WO-00871,M-01,completed,2026-07-25T17:04:00+00:00,dt-mes:DT-WO-00871-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06095,DT-WO-00871-OP-005,DT-WO-00871,M-03,failed,2026-07-25T17:42:00+00:00,dt-mes:DT-WO-00871-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06096,DT-WO-00871-OP-006,DT-WO-00871,M-04,completed,2026-07-25T18:15:00+00:00,dt-mes:DT-WO-00871-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06097,DT-WO-00871-OP-007,DT-WO-00871,M-04,completed,2026-07-25T18:18:00+00:00,dt-mes:DT-WO-00871-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06098,DT-WO-00872-OP-001,DT-WO-00872,M-01,completed,2026-07-25T17:21:00+00:00,dt-mes:DT-WO-00872-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06099,DT-WO-00872-OP-002,DT-WO-00872,M-03,completed,2026-07-25T17:54:00+00:00,dt-mes:DT-WO-00872-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06100,DT-WO-00872-OP-003,DT-WO-00872,M-06,completed,2026-07-25T17:17:00+00:00,dt-mes:DT-WO-00872-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06101,DT-WO-00872-OP-004,DT-WO-00872,M-01,completed,2026-07-25T17:25:00+00:00,dt-mes:DT-WO-00872-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06102,DT-WO-00872-OP-005,DT-WO-00872,M-03,completed,2026-07-25T18:03:00+00:00,dt-mes:DT-WO-00872-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06103,DT-WO-00872-OP-006,DT-WO-00872,M-04,completed,2026-07-25T18:36:00+00:00,dt-mes:DT-WO-00872-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06104,DT-WO-00872-OP-007,DT-WO-00872,M-04,completed,2026-07-25T18:39:00+00:00,dt-mes:DT-WO-00872-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06105,DT-WO-00873-OP-001,DT-WO-00873,M-01,completed,2026-07-25T17:42:00+00:00,dt-mes:DT-WO-00873-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06106,DT-WO-00873-OP-002,DT-WO-00873,M-03,completed,2026-07-25T18:15:00+00:00,dt-mes:DT-WO-00873-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06107,DT-WO-00873-OP-003,DT-WO-00873,M-06,completed,2026-07-25T17:38:00+00:00,dt-mes:DT-WO-00873-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06108,DT-WO-00873-OP-004,DT-WO-00873,M-01,completed,2026-07-25T17:46:00+00:00,dt-mes:DT-WO-00873-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06109,DT-WO-00873-OP-005,DT-WO-00873,M-03,completed,2026-07-25T18:24:00+00:00,dt-mes:DT-WO-00873-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06110,DT-WO-00873-OP-006,DT-WO-00873,M-04,completed,2026-07-25T18:57:00+00:00,dt-mes:DT-WO-00873-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06111,DT-WO-00873-OP-007,DT-WO-00873,M-04,completed,2026-07-25T19:00:00+00:00,dt-mes:DT-WO-00873-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06112,DT-WO-00874-OP-001,DT-WO-00874,M-01,completed,2026-07-25T18:03:00+00:00,dt-mes:DT-WO-00874-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06113,DT-WO-00874-OP-002,DT-WO-00874,M-03,completed,2026-07-25T18:36:00+00:00,dt-mes:DT-WO-00874-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06114,DT-WO-00874-OP-003,DT-WO-00874,M-06,completed,2026-07-25T17:59:00+00:00,dt-mes:DT-WO-00874-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06115,DT-WO-00874-OP-004,DT-WO-00874,M-01,completed,2026-07-25T18:07:00+00:00,dt-mes:DT-WO-00874-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06116,DT-WO-00874-OP-005,DT-WO-00874,M-03,completed,2026-07-25T18:45:00+00:00,dt-mes:DT-WO-00874-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06117,DT-WO-00874-OP-006,DT-WO-00874,M-04,completed,2026-07-25T19:18:00+00:00,dt-mes:DT-WO-00874-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06118,DT-WO-00874-OP-007,DT-WO-00874,M-04,failed,2026-07-25T19:21:00+00:00,dt-mes:DT-WO-00874-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06119,DT-WO-00875-OP-001,DT-WO-00875,M-01,completed,2026-07-25T18:24:00+00:00,dt-mes:DT-WO-00875-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06120,DT-WO-00875-OP-002,DT-WO-00875,M-03,completed,2026-07-25T18:57:00+00:00,dt-mes:DT-WO-00875-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06121,DT-WO-00875-OP-003,DT-WO-00875,M-06,completed,2026-07-25T18:20:00+00:00,dt-mes:DT-WO-00875-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06122,DT-WO-00875-OP-004,DT-WO-00875,M-01,completed,2026-07-25T18:28:00+00:00,dt-mes:DT-WO-00875-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06123,DT-WO-00875-OP-005,DT-WO-00875,M-03,completed,2026-07-25T19:06:00+00:00,dt-mes:DT-WO-00875-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06124,DT-WO-00875-OP-006,DT-WO-00875,M-04,completed,2026-07-25T19:39:00+00:00,dt-mes:DT-WO-00875-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06125,DT-WO-00875-OP-007,DT-WO-00875,M-04,completed,2026-07-25T19:42:00+00:00,dt-mes:DT-WO-00875-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06126,DT-WO-00876-OP-001,DT-WO-00876,M-01,completed,2026-07-25T18:45:00+00:00,dt-mes:DT-WO-00876-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06127,DT-WO-00876-OP-002,DT-WO-00876,M-03,completed,2026-07-25T19:18:00+00:00,dt-mes:DT-WO-00876-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06128,DT-WO-00876-OP-003,DT-WO-00876,M-06,completed,2026-07-25T18:41:00+00:00,dt-mes:DT-WO-00876-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06129,DT-WO-00876-OP-004,DT-WO-00876,M-01,completed,2026-07-25T18:49:00+00:00,dt-mes:DT-WO-00876-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06130,DT-WO-00876-OP-005,DT-WO-00876,M-03,completed,2026-07-25T19:27:00+00:00,dt-mes:DT-WO-00876-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06131,DT-WO-00876-OP-006,DT-WO-00876,M-04,completed,2026-07-25T20:00:00+00:00,dt-mes:DT-WO-00876-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06132,DT-WO-00876-OP-007,DT-WO-00876,M-04,completed,2026-07-25T20:03:00+00:00,dt-mes:DT-WO-00876-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06133,DT-WO-00877-OP-001,DT-WO-00877,M-01,completed,2026-07-25T19:06:00+00:00,dt-mes:DT-WO-00877-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06134,DT-WO-00877-OP-002,DT-WO-00877,M-03,completed,2026-07-25T19:39:00+00:00,dt-mes:DT-WO-00877-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06135,DT-WO-00877-OP-003,DT-WO-00877,M-06,completed,2026-07-25T19:02:00+00:00,dt-mes:DT-WO-00877-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06136,DT-WO-00877-OP-004,DT-WO-00877,M-01,completed,2026-07-25T19:10:00+00:00,dt-mes:DT-WO-00877-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06137,DT-WO-00877-OP-005,DT-WO-00877,M-03,completed,2026-07-25T19:48:00+00:00,dt-mes:DT-WO-00877-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06138,DT-WO-00877-OP-006,DT-WO-00877,M-04,completed,2026-07-25T20:21:00+00:00,dt-mes:DT-WO-00877-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06139,DT-WO-00877-OP-007,DT-WO-00877,M-04,completed,2026-07-25T20:24:00+00:00,dt-mes:DT-WO-00877-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06140,DT-WO-00878-OP-001,DT-WO-00878,M-01,completed,2026-07-25T19:27:00+00:00,dt-mes:DT-WO-00878-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06141,DT-WO-00878-OP-002,DT-WO-00878,M-03,failed,2026-07-25T20:00:00+00:00,dt-mes:DT-WO-00878-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06142,DT-WO-00878-OP-003,DT-WO-00878,M-06,completed,2026-07-25T19:23:00+00:00,dt-mes:DT-WO-00878-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06143,DT-WO-00878-OP-004,DT-WO-00878,M-01,completed,2026-07-25T19:31:00+00:00,dt-mes:DT-WO-00878-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06144,DT-WO-00878-OP-005,DT-WO-00878,M-03,completed,2026-07-25T20:09:00+00:00,dt-mes:DT-WO-00878-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06145,DT-WO-00878-OP-006,DT-WO-00878,M-04,completed,2026-07-25T20:42:00+00:00,dt-mes:DT-WO-00878-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06146,DT-WO-00878-OP-007,DT-WO-00878,M-04,completed,2026-07-25T20:45:00+00:00,dt-mes:DT-WO-00878-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06147,DT-WO-00879-OP-001,DT-WO-00879,M-01,completed,2026-07-25T19:48:00+00:00,dt-mes:DT-WO-00879-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06148,DT-WO-00879-OP-002,DT-WO-00879,M-03,completed,2026-07-25T20:21:00+00:00,dt-mes:DT-WO-00879-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06149,DT-WO-00879-OP-003,DT-WO-00879,M-06,completed,2026-07-25T19:44:00+00:00,dt-mes:DT-WO-00879-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06150,DT-WO-00879-OP-004,DT-WO-00879,M-01,completed,2026-07-25T19:52:00+00:00,dt-mes:DT-WO-00879-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06151,DT-WO-00879-OP-005,DT-WO-00879,M-03,completed,2026-07-25T20:30:00+00:00,dt-mes:DT-WO-00879-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06152,DT-WO-00879-OP-006,DT-WO-00879,M-04,completed,2026-07-25T21:03:00+00:00,dt-mes:DT-WO-00879-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06153,DT-WO-00879-OP-007,DT-WO-00879,M-04,completed,2026-07-25T21:06:00+00:00,dt-mes:DT-WO-00879-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06154,DT-WO-00880-OP-001,DT-WO-00880,M-01,completed,2026-07-25T20:09:00+00:00,dt-mes:DT-WO-00880-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06155,DT-WO-00880-OP-002,DT-WO-00880,M-03,completed,2026-07-25T20:42:00+00:00,dt-mes:DT-WO-00880-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06156,DT-WO-00880-OP-003,DT-WO-00880,M-06,completed,2026-07-25T20:05:00+00:00,dt-mes:DT-WO-00880-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06157,DT-WO-00880-OP-004,DT-WO-00880,M-01,completed,2026-07-25T20:13:00+00:00,dt-mes:DT-WO-00880-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06158,DT-WO-00880-OP-005,DT-WO-00880,M-03,completed,2026-07-25T20:51:00+00:00,dt-mes:DT-WO-00880-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06159,DT-WO-00880-OP-006,DT-WO-00880,M-04,completed,2026-07-25T21:24:00+00:00,dt-mes:DT-WO-00880-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06160,DT-WO-00880-OP-007,DT-WO-00880,M-04,completed,2026-07-25T21:27:00+00:00,dt-mes:DT-WO-00880-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06161,DT-WO-00881-OP-001,DT-WO-00881,M-01,completed,2026-07-25T20:30:00+00:00,dt-mes:DT-WO-00881-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06162,DT-WO-00881-OP-002,DT-WO-00881,M-03,completed,2026-07-25T21:03:00+00:00,dt-mes:DT-WO-00881-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06163,DT-WO-00881-OP-003,DT-WO-00881,M-06,completed,2026-07-25T20:26:00+00:00,dt-mes:DT-WO-00881-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06164,DT-WO-00881-OP-004,DT-WO-00881,M-01,failed,2026-07-25T20:34:00+00:00,dt-mes:DT-WO-00881-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06165,DT-WO-00881-OP-005,DT-WO-00881,M-03,completed,2026-07-25T21:12:00+00:00,dt-mes:DT-WO-00881-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06166,DT-WO-00881-OP-006,DT-WO-00881,M-04,completed,2026-07-25T21:45:00+00:00,dt-mes:DT-WO-00881-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06167,DT-WO-00881-OP-007,DT-WO-00881,M-04,completed,2026-07-25T21:48:00+00:00,dt-mes:DT-WO-00881-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06168,DT-WO-00882-OP-001,DT-WO-00882,M-01,completed,2026-07-25T20:51:00+00:00,dt-mes:DT-WO-00882-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06169,DT-WO-00882-OP-002,DT-WO-00882,M-03,completed,2026-07-25T21:24:00+00:00,dt-mes:DT-WO-00882-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06170,DT-WO-00882-OP-003,DT-WO-00882,M-06,completed,2026-07-25T20:47:00+00:00,dt-mes:DT-WO-00882-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06171,DT-WO-00882-OP-004,DT-WO-00882,M-01,completed,2026-07-25T20:55:00+00:00,dt-mes:DT-WO-00882-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06172,DT-WO-00882-OP-005,DT-WO-00882,M-03,completed,2026-07-25T21:33:00+00:00,dt-mes:DT-WO-00882-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06173,DT-WO-00882-OP-006,DT-WO-00882,M-04,completed,2026-07-25T22:06:00+00:00,dt-mes:DT-WO-00882-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06174,DT-WO-00882-OP-007,DT-WO-00882,M-04,completed,2026-07-25T22:09:00+00:00,dt-mes:DT-WO-00882-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06175,DT-WO-00883-OP-001,DT-WO-00883,M-01,completed,2026-07-25T21:12:00+00:00,dt-mes:DT-WO-00883-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06176,DT-WO-00883-OP-002,DT-WO-00883,M-03,completed,2026-07-25T21:45:00+00:00,dt-mes:DT-WO-00883-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06177,DT-WO-00883-OP-003,DT-WO-00883,M-06,completed,2026-07-25T21:08:00+00:00,dt-mes:DT-WO-00883-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06178,DT-WO-00883-OP-004,DT-WO-00883,M-01,completed,2026-07-25T21:16:00+00:00,dt-mes:DT-WO-00883-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06179,DT-WO-00883-OP-005,DT-WO-00883,M-03,completed,2026-07-25T21:54:00+00:00,dt-mes:DT-WO-00883-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06180,DT-WO-00883-OP-006,DT-WO-00883,M-04,completed,2026-07-25T22:27:00+00:00,dt-mes:DT-WO-00883-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06181,DT-WO-00883-OP-007,DT-WO-00883,M-04,completed,2026-07-25T22:30:00+00:00,dt-mes:DT-WO-00883-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06182,DT-WO-00884-OP-001,DT-WO-00884,M-01,completed,2026-07-25T21:33:00+00:00,dt-mes:DT-WO-00884-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06183,DT-WO-00884-OP-002,DT-WO-00884,M-03,completed,2026-07-25T22:06:00+00:00,dt-mes:DT-WO-00884-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06184,DT-WO-00884-OP-003,DT-WO-00884,M-06,completed,2026-07-25T21:29:00+00:00,dt-mes:DT-WO-00884-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06185,DT-WO-00884-OP-004,DT-WO-00884,M-01,completed,2026-07-25T21:37:00+00:00,dt-mes:DT-WO-00884-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06186,DT-WO-00884-OP-005,DT-WO-00884,M-03,completed,2026-07-25T22:15:00+00:00,dt-mes:DT-WO-00884-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06187,DT-WO-00884-OP-006,DT-WO-00884,M-04,failed,2026-07-25T22:48:00+00:00,dt-mes:DT-WO-00884-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06188,DT-WO-00884-OP-007,DT-WO-00884,M-04,completed,2026-07-25T22:51:00+00:00,dt-mes:DT-WO-00884-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06189,DT-WO-00885-OP-001,DT-WO-00885,M-01,completed,2026-07-25T21:54:00+00:00,dt-mes:DT-WO-00885-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06190,DT-WO-00885-OP-002,DT-WO-00885,M-03,completed,2026-07-25T22:27:00+00:00,dt-mes:DT-WO-00885-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06191,DT-WO-00885-OP-003,DT-WO-00885,M-06,completed,2026-07-25T21:50:00+00:00,dt-mes:DT-WO-00885-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06192,DT-WO-00885-OP-004,DT-WO-00885,M-01,completed,2026-07-25T21:58:00+00:00,dt-mes:DT-WO-00885-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06193,DT-WO-00885-OP-005,DT-WO-00885,M-03,completed,2026-07-25T22:36:00+00:00,dt-mes:DT-WO-00885-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06194,DT-WO-00885-OP-006,DT-WO-00885,M-04,completed,2026-07-25T23:09:00+00:00,dt-mes:DT-WO-00885-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06195,DT-WO-00885-OP-007,DT-WO-00885,M-04,completed,2026-07-25T23:12:00+00:00,dt-mes:DT-WO-00885-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06196,DT-WO-00886-OP-001,DT-WO-00886,M-01,completed,2026-07-25T22:15:00+00:00,dt-mes:DT-WO-00886-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06197,DT-WO-00886-OP-002,DT-WO-00886,M-03,completed,2026-07-25T22:48:00+00:00,dt-mes:DT-WO-00886-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06198,DT-WO-00886-OP-003,DT-WO-00886,M-06,completed,2026-07-25T22:11:00+00:00,dt-mes:DT-WO-00886-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06199,DT-WO-00886-OP-004,DT-WO-00886,M-01,completed,2026-07-25T22:19:00+00:00,dt-mes:DT-WO-00886-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06200,DT-WO-00886-OP-005,DT-WO-00886,M-03,completed,2026-07-25T22:57:00+00:00,dt-mes:DT-WO-00886-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06201,DT-WO-00886-OP-006,DT-WO-00886,M-04,completed,2026-07-25T23:30:00+00:00,dt-mes:DT-WO-00886-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06202,DT-WO-00886-OP-007,DT-WO-00886,M-04,completed,2026-07-25T23:33:00+00:00,dt-mes:DT-WO-00886-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06203,DT-WO-00887-OP-001,DT-WO-00887,M-01,completed,2026-07-25T22:36:00+00:00,dt-mes:DT-WO-00887-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06204,DT-WO-00887-OP-002,DT-WO-00887,M-03,completed,2026-07-25T23:09:00+00:00,dt-mes:DT-WO-00887-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-06205,DT-WO-00887-OP-003,DT-WO-00887,M-06,completed,2026-07-25T22:32:00+00:00,dt-mes:DT-WO-00887-OP-003:v1,True,synthetic_digital_twin_mes_receipt
